method,instance_id,alpha_t,alpha_c,makespan_mean,makespan_std,cost_mean,cost_std,n_seeds,cid,makespan_norm,cost_norm,score,rank
w/o Heterogeneity,M8_A8_R8_J4,1.0,0.0,2280.7,129.8376696796283,1324.45,296.79950258860293,20,C15,0.33544483519363916,0.6752166990978244,0.33544483519363916,5.0
w/o Hierarchy,M12_A12_R4_J2,0.0,1.0,628.8333333333333,68.73008483483423,537.35,93.46728952166269,20,C22,0.51450041747843,0.1195800116663426,0.1195800116663426,3.0
w/o Hierarchy,M12_A12_R4_J2,0.25,0.75,546.3666666666667,24.36981163854668,485.0,40.904252770791956,20,C22,0.3017747575377714,0.03168917057040507,0.09921056731224664,3.0
w/o Hierarchy,M12_A12_R4_J2,0.5,0.5,544.6333333333334,56.42809946610578,528.7,66.4625735599407,20,C22,0.3215913961734799,0.10228156598392543,0.21193648107870267,5.0
w/o Hierarchy,M12_A12_R4_J2,0.75,0.25,522.65,36.03218590444703,462.75,30.326078754622714,20,C22,0.20389536305109596,0.0,0.15292152228832195,5.0
w/o Hierarchy,M12_A12_R4_J2,1.0,0.0,497.1916666666667,47.460210327467856,660.0,90.89149111932718,20,C22,0.15397127752926834,0.008030431107354248,0.15397127752926834,4.0
w/o Hierarchy,M12_A12_R6_J3,0.0,1.0,966.2416666666668,38.99135737945522,1005.35,159.13690729418457,20,C23,0.22699656357388337,0.0,0.0,1.0
w/o Hierarchy,M12_A12_R6_J3,0.25,0.75,998.9416666666668,105.91358712930315,1015.75,178.56146663942098,20,C23,0.31595747633719196,0.14344086021505376,0.1865700142455883,2.0
w/o Hierarchy,M12_A12_R6_J3,0.5,0.5,974.5833333333334,56.60816123253484,1149.35,223.13962468656956,20,C23,0.24272520817562454,0.13421052631578936,0.18846786724570697,5.0
w/o Hierarchy,M12_A12_R6_J3,0.75,0.25,968.0083333333334,45.58769824189584,1027.45,146.5036284803033,20,C23,0.22516916384726923,0.0,0.16887687288545192,5.0
w/o Hierarchy,M12_A12_R6_J3,1.0,0.0,878.6166666666668,55.557069862402834,1412.85,136.75266763490632,20,C23,0.2487925802453309,0.38682475272635036,0.2487925802453309,4.0
w/o Hierarchy,M12_A12_R8_J4,0.0,1.0,1819.375,60.968304367325864,1129.2,209.9445039453096,20,C24,1.0,0.08842783764729598,0.08842783764729598,3.0
w/o Hierarchy,M12_A12_R8_J4,0.25,0.75,1717.5583333333336,58.224943786553844,1149.45,194.26094089624593,20,C24,0.5874146260203251,0.14903137502632138,0.2586271877748223,5.0
w/o Hierarchy,M12_A12_R8_J4,0.5,0.5,1687.9833333333336,59.98072058674567,1038.1,153.61637111220995,20,C24,0.40742337902356457,0.0,0.20371168951178228,3.0
w/o Hierarchy,M12_A12_R8_J4,0.75,0.25,1598.8416666666667,75.86147492102283,1198.85,223.67158137722697,20,C24,0.3199858929491873,0.02136648961854155,0.24533104211652587,4.0
w/o Hierarchy,M12_A12_R8_J4,1.0,0.0,1356.7500000000002,120.07035583722222,1290.9,153.5838190490268,20,C24,0.11565479586015834,0.0,0.11565479586015834,2.0
w/o Hierarchy,M12_A15_R4_J2,0.0,1.0,587.95,21.188730039852636,699.45,71.37335121148435,20,C25,0.092321045178384,0.1564322833810584,0.1564322833810584,2.0
w/o Hierarchy,M12_A15_R4_J2,0.25,0.75,656.1083333333333,25.078547657940252,819.5,89.8838431708274,20,C25,0.5629629629629636,0.3504786068504211,0.4035996958785567,4.0
w/o Hierarchy,M12_A15_R4_J2,0.5,0.5,614.6166666666667,31.198014069349703,787.6,101.77239828475882,20,C25,0.3075798094601373,0.2267108449088825,0.2671453271845099,5.0
w/o Hierarchy,M12_A15_R4_J2,0.75,0.25,657.6333333333333,33.075343725698424,824.5,51.95493999105074,20,C25,0.5106276569142287,0.13466257668711654,0.4166363868574507,5.0
w/o Hierarchy,M12_A15_R4_J2,1.0,0.0,599.3833333333333,21.100573701355056,1016.65,43.80251735135539,20,C25,0.3347976408379091,0.5302320740972006,0.3347976408379091,5.0
w/o Hierarchy,M12_A15_R6_J3,0.0,1.0,795.8,25.705461681010892,778.0,93.37643115228192,20,C26,0.45906645339537594,0.0,0.0,1.0
w/o Hierarchy,M12_A15_R6_J3,0.25,0.75,742.3583333333333,36.765945142512265,859.95,128.0692555242136,20,C26,0.06449948400412824,0.04704944178628394,0.05141195234074501,3.0
w/o Hierarchy,M12_A15_R6_J3,0.5,0.5,741.9416666666666,37.03322654618489,908.95,128.99958180266768,20,C26,0.25626016260162554,0.16305868795785675,0.20965942527974113,4.0
w/o Hierarchy,M12_A15_R6_J3,0.75,0.25,765.4166666666667,44.42970333022375,871.45,110.92789265293487,20,C26,0.313863636363637,0.0,0.23539772727272776,3.0
w/o Hierarchy,M12_A15_R6_J3,1.0,0.0,678.25,39.42412581030091,891.3,86.10281491822496,20,C26,0.03225239476228142,0.0,0.03225239476228142,2.0
w/o Hierarchy,M12_A15_R8_J4,0.0,1.0,2085.258333333333,204.93766328650617,1594.0,265.9170824464689,20,C27,0.11724189192537356,0.0,0.0,1.0
w/o Hierarchy,M12_A15_R8_J4,0.25,0.75,1876.0666666666664,90.68099087054108,1731.25,266.08820757509403,20,C27,0.012590187896762861,0.0,0.0031475469741907153,1.0
w/o Hierarchy,M12_A15_R8_J4,0.5,0.5,1922.733333333333,153.22807600062674,1684.4,359.1767487492826,20,C27,0.024134515233842805,0.0,0.012067257616921402,1.0
w/o Hierarchy,M12_A15_R8_J4,0.75,0.25,1778.733333333333,49.79916977160885,1805.2,338.4431227967575,20,C27,0.026191377036311362,0.0,0.019643532777233522,2.0
w/o Hierarchy,M12_A15_R8_J4,1.0,0.0,1659.1499999999996,85.04891781235457,2078.9,341.90640455201213,20,C27,0.07686907571223278,0.007805093154007396,0.07686907571223278,4.0
w/o Hierarchy,M12_A9_R4_J2,0.0,1.0,616.3083333333333,39.24176357876809,615.95,137.54137176634683,20,C19,0.5294240139935862,0.0,0.0,1.0
w/o Hierarchy,M12_A9_R4_J2,0.25,0.75,528.175,46.2883624683354,757.85,130.21329667733224,20,C19,0.23979730341145583,0.18540823378418397,0.1990055011910019,4.0
w/o Hierarchy,M12_A9_R4_J2,0.5,0.5,513.2833333333333,18.180390760023148,709.5,51.911361701309765,20,C19,0.06466468387220609,0.0,0.03233234193610304,1.0
w/o Hierarchy,M12_A9_R4_J2,0.75,0.25,490.0083333333333,30.631008779183382,714.35,69.76069999045232,20,C19,0.10819646610103514,0.03489702517162484,0.08987160586868256,2.0
w/o Hierarchy,M12_A9_R4_J2,1.0,0.0,473.275,59.92581366385321,920.1,180.6575416870855,20,C19,0.19588691891272592,0.22990956547312702,0.19588691891272592,5.0
w/o Hierarchy,M12_A9_R6_J3,0.0,1.0,710.5916666666667,31.206746674584586,543.85,142.85740958621716,20,C20,0.0,0.0,0.0,1.0
w/o Hierarchy,M12_A9_R6_J3,0.25,0.75,743.8166666666666,60.405910113234654,675.25,231.90671332285865,20,C20,0.3924808068643685,0.015624166799978646,0.10983832681607611,2.0
w/o Hierarchy,M12_A9_R6_J3,0.5,0.5,724.05,64.40921576935547,813.05,295.4107711039165,20,C20,0.31748304189249027,0.1061626677058397,0.211822854799165,4.0
w/o Hierarchy,M12_A9_R6_J3,0.75,0.25,730.0583333333334,46.941150010704746,863.3,210.4104009836616,20,C20,0.36370347998255004,0.200364678301641,0.3228687795623228,5.0
w/o Hierarchy,M12_A9_R6_J3,1.0,0.0,745.725,36.61704277569978,809.15,111.96064863203169,20,C20,0.36690480339199627,0.048779539800995024,0.36690480339199627,4.0
w/o Hierarchy,M12_A9_R8_J4,0.0,1.0,1878.9583333333333,128.0260832685123,1110.05,206.0943766949093,20,C21,0.7258831259179102,0.07222641509433948,0.07222641509433948,2.0
w/o Hierarchy,M12_A9_R8_J4,0.25,0.75,1754.3499999999997,145.8469306944184,1095.25,184.73647660782558,20,C21,0.3654429170646619,0.05117629086465018,0.12974294741465311,3.0
w/o Hierarchy,M12_A9_R8_J4,0.5,0.5,1653.6249999999995,185.07539063662227,1275.0,318.8187077651696,20,C21,0.3883244125918529,0.3745563130317201,0.3814403628117865,4.0
w/o Hierarchy,M12_A9_R8_J4,0.75,0.25,1464.9249999999997,168.61795873741312,1296.5,251.01551640025008,20,C21,0.0,0.2180961618400999,0.05452404046002497,1.0
w/o Hierarchy,M12_A9_R8_J4,1.0,0.0,1288.6,68.31200779772702,1303.6,192.06808003523395,20,C21,0.0,0.21496849111378594,0.0,1.0
w/o Hierarchy,M4_A3_R4_J2,0.0,1.0,1007.7666666666668,59.929232145064816,268.8,101.70783750786524,20,C1,0.23977061376317416,0.21503131524008348,0.21503131524008348,3.0
w/o Hierarchy,M4_A3_R4_J2,0.25,0.75,977.0,41.53005675453721,261.4,104.3669639200774,20,C1,0.23525179856115022,0.22578774405567362,0.22815375768204277,4.0
w/o Hierarchy,M4_A3_R4_J2,0.5,0.5,953.5833333333334,15.659992979467066,209.2,27.727242920997394,20,C1,0.12526560260908248,0.0,0.06263280130454124,2.0
w/o Hierarchy,M4_A3_R4_J2,0.75,0.25,971.125,4.386607409080852,203.0,0.0,20,C1,0.2828444536252831,0.0,0.21213334021896232,4.0
w/o Hierarchy,M4_A3_R4_J2,1.0,0.0,940.8916666666668,14.365556903447848,211.85,28.872268610845982,20,C1,0.09733650012723731,0.03304088109016238,0.09733650012723731,2.0
w/o Hierarchy,M4_A3_R6_J3,0.0,1.0,1995.9416666666668,179.73503300871332,282.7,81.76738508206003,20,C2,0.11902884415854079,0.0,0.0,1.0
w/o Hierarchy,M4_A3_R6_J3,0.25,0.75,1913.2583333333332,62.63720553747477,164.2,68.81829622082228,20,C2,0.38220119541304015,0.0,0.09555029885326004,1.0
w/o Hierarchy,M4_A3_R6_J3,0.5,0.5,1900.6916666666668,89.58710151193607,205.5,103.1960321554641,20,C2,0.40799458477323747,0.2744711366081033,0.3412328606906704,4.0
w/o Hierarchy,M4_A3_R6_J3,0.75,0.25,1855.5416666666667,63.94871563209179,297.5,99.73886958083673,20,C2,0.3078689631881121,0.11975164443351571,0.260839633499463,3.0
w/o Hierarchy,M4_A3_R6_J3,1.0,0.0,1847.85,44.31202165505305,283.0,0.0,20,C2,0.33662299359083425,0.2359320968248978,0.33662299359083425,5.0
w/o Hierarchy,M4_A3_R8_J4,0.0,1.0,3513.5916666666662,139.67289977926472,258.65,73.18417646056098,20,C3,0.8984634251911676,0.19343544857768047,0.19343544857768047,3.0
w/o Hierarchy,M4_A3_R8_J4,0.25,0.75,3484.9166666666665,163.48848252439274,276.8,80.67713430706374,20,C3,0.822582069257801,0.1281216069489685,0.3017367225261766,4.0
w/o Hierarchy,M4_A3_R8_J4,0.5,0.5,3543.075,98.63921315250357,309.5,65.2239058531214,20,C3,0.9717195348517168,0.3592400690846287,0.6654798019681727,5.0
w/o Hierarchy,M4_A3_R8_J4,0.75,0.25,3267.3416666666662,112.50244279349187,232.55,46.62106481206243,20,C3,0.4424796134098454,0.0,0.331859710057384,5.0
w/o Hierarchy,M4_A3_R8_J4,1.0,0.0,3355.1166666666663,105.22746317310879,287.0,82.95020700459563,20,C3,0.5066990563393445,0.04010025062656635,0.5066990563393445,5.0
w/o Hierarchy,M4_A4_R4_J2,0.0,1.0,998.5500000000002,35.334206377827215,129.65,31.508186070824276,20,C4,0.12415076779897673,0.1221737405791353,0.1221737405791353,2.0
w/o Hierarchy,M4_A4_R4_J2,0.25,0.75,964.4,26.419158386000188,102.0,0.0,20,C4,0.08645883636493723,0.0,0.021614709091234308,2.0
w/o Hierarchy,M4_A4_R4_J2,0.5,0.5,972.25,29.38231058713043,106.55,14.050566574079197,20,C4,0.13825107388686672,0.0,0.06912553694343336,4.0
w/o Hierarchy,M4_A4_R4_J2,0.75,0.25,932.6166666666668,24.023203938804226,102.0,0.0,20,C4,0.02195053202734149,0.0,0.016462899020506117,2.0
w/o Hierarchy,M4_A4_R4_J2,1.0,0.0,1059.9,17.829307628910218,235.0,0.0,20,C4,0.3218355562369052,0.7476717112922001,0.3218355562369052,5.0
w/o Hierarchy,M4_A4_R6_J3,0.0,1.0,2559.666666666667,126.90063801976966,265.95,65.64295368446679,20,C5,0.3167262364760442,0.0,0.0,1.0
w/o Hierarchy,M4_A4_R6_J3,0.25,0.75,2629.016666666667,64.47396001850564,285.9,55.84178778619017,20,C5,0.6712181455435602,0.07646592709984135,0.22515398171077106,2.0
w/o Hierarchy,M4_A4_R6_J3,0.5,0.5,2567.2666666666664,142.19122080794517,199.25,41.55766443971812,20,C5,0.4980895463897323,0.0,0.24904477319486615,2.0
w/o Hierarchy,M4_A4_R6_J3,0.75,0.25,2586.8416666666662,150.46208042626174,276.95,59.05347710249361,20,C5,0.7238648534614259,0.0,0.5428986400960695,5.0
w/o Hierarchy,M4_A4_R6_J3,1.0,0.0,2450.875,92.03498373441552,429.9,38.52668248315568,20,C5,0.565009097434357,0.4003385903947251,0.565009097434357,6.0
w/o Hierarchy,M4_A4_R8_J4,0.0,1.0,4201.1833333333325,113.94856103261462,246.45,38.13890816200004,20,C6,0.365814480075863,0.0041753653444676405,0.0041753653444676405,2.0
w/o Hierarchy,M4_A4_R8_J4,0.25,0.75,4057.8416666666662,103.25052532327463,294.9,85.89890018289861,20,C6,0.4557047451669593,0.07187545467772438,0.1678327773000331,5.0
w/o Hierarchy,M4_A4_R8_J4,0.5,0.5,4121.2,85.27862144086176,309.3,84.41008919492229,20,C6,0.4365443741296821,0.13404977375565613,0.2852970739426691,5.0
w/o Hierarchy,M4_A4_R8_J4,0.75,0.25,4008.7333333333336,76.79254349767376,251.55,53.539434556517115,20,C6,0.12454939446717161,0.0,0.09341204585037871,4.0
w/o Hierarchy,M4_A4_R8_J4,1.0,0.0,4089.5833333333335,78.98388872651519,324.45,40.228917329126375,20,C6,0.5345031701349608,0.14057491987179488,0.5345031701349608,5.0
w/o Hierarchy,M4_A5_R4_J2,0.0,1.0,1180.4,54.07295267068665,207.6,25.964348026111736,20,C7,0.9819240106466998,0.0,0.0,1.0
w/o Hierarchy,M4_A5_R4_J2,0.25,0.75,1169.3,68.71267407798487,202.8,12.92732723627294,20,C7,1.0,0.042756539235412484,0.28206740442655936,7.0
w/o Hierarchy,M4_A5_R4_J2,0.5,0.5,1062.9,60.613877167387564,204.9,9.391485505499118,20,C7,0.7687507831098863,0.0,0.38437539155494316,7.0
w/o Hierarchy,M4_A5_R4_J2,0.75,0.25,857.1,94.55031149345183,226.25,48.77324007453699,20,C7,0.21517110635815673,0.19678899082568796,0.21057557747503952,5.0
w/o Hierarchy,M4_A5_R4_J2,1.0,0.0,975.55,71.2685617557759,270.25,72.50762210387191,20,C7,0.4662033147483385,0.45878848063555105,0.4662033147483385,7.0
w/o Hierarchy,M4_A5_R6_J3,0.0,1.0,1705.675,53.0833911702018,121.55,15.83625088539782,20,C8,0.0,0.0,0.0,1.0
w/o Hierarchy,M4_A5_R6_J3,0.25,0.75,1728.6833333333332,56.67146264534356,136.0,0.0,20,C8,0.5581216566834298,0.05461441213653601,0.18049122327325948,2.0
w/o Hierarchy,M4_A5_R6_J3,0.5,0.5,1568.5833333333335,73.77457960904417,114.0,0.0,20,C8,0.2585285914627421,0.0,0.12926429573137105,1.0
w/o Hierarchy,M4_A5_R6_J3,0.75,0.25,1629.8333333333333,85.2491703926294,173.7,51.99200343372654,20,C8,0.40202764365241334,0.0,0.30152073273931,4.0
w/o Hierarchy,M4_A5_R6_J3,1.0,0.0,1664.1666666666667,64.85462826211815,204.35,40.882727017911286,20,C8,0.37534092936708213,0.035928143712574835,0.37534092936708213,5.0
w/o Hierarchy,M4_A5_R8_J4,0.0,1.0,3455.975,99.23000741381124,655.4,134.01076154744555,20,C9,0.0,0.3662025557886706,0.3662025557886706,3.0
w/o Hierarchy,M4_A5_R8_J4,0.25,0.75,3444.808333333333,169.5487498682056,476.3,172.90949868888669,20,C9,0.6290084512193528,0.0,0.1572521128048382,1.0
w/o Hierarchy,M4_A5_R8_J4,0.5,0.5,3485.075,106.21475645268922,739.95,102.60166973095001,20,C9,0.6701786532295008,0.7400393067714848,0.7051089800004928,5.0
w/o Hierarchy,M4_A5_R8_J4,0.75,0.25,3224.9916666666663,88.9162572541915,525.45,128.03103036702512,20,C9,0.25012848437385227,0.0,0.1875963632803892,3.0
w/o Hierarchy,M4_A5_R8_J4,1.0,0.0,3445.9916666666663,198.4550523963485,647.9,133.9052689502231,20,C9,0.6245618325588967,0.2936428765756779,0.6245618325588967,5.0
w/o Hierarchy,M8_A10_R4_J2,0.0,1.0,709.55,64.4959788401549,480.9,103.69789116264106,20,C16,0.32108778625954154,0.0666666666666664,0.0666666666666664,2.0
w/o Hierarchy,M8_A10_R4_J2,0.25,0.75,719.6,67.72658310057828,497.15,96.22302766298502,20,C16,0.6911859318035599,0.1949004540691581,0.31897182350275854,5.0
w/o Hierarchy,M8_A10_R4_J2,0.5,0.5,725.8833333333334,61.64143865180575,544.45,54.14257493925305,20,C16,0.7181242449756567,0.5584225900681599,0.6382734175219082,5.0
w/o Hierarchy,M8_A10_R4_J2,0.75,0.25,616.05,38.64912260792701,498.9,112.09859382187676,20,C16,0.324221935755439,0.28678808904307596,0.31486347407734827,5.0
w/o Hierarchy,M8_A10_R4_J2,1.0,0.0,594.4083333333333,25.529336123839503,596.15,114.73873067011623,20,C16,0.2269520547945206,0.14703898556589776,0.2269520547945206,4.0
w/o Hierarchy,M8_A10_R6_J3,0.0,1.0,1043.8833333333334,90.55633928552612,346.85,80.10406061065686,20,C17,0.07582519652930435,0.0,0.0,1.0
w/o Hierarchy,M8_A10_R6_J3,0.25,0.75,995.2666666666667,108.70916454531486,447.3,91.3628393880829,20,C17,0.31787956885136187,0.32675166422204677,0.32453364037937554,5.0
w/o Hierarchy,M8_A10_R6_J3,0.5,0.5,906.3666666666666,51.639313642323835,301.15,62.10540700250959,20,C17,0.17260633693080155,0.0,0.08630316846540077,2.0
w/o Hierarchy,M8_A10_R6_J3,0.75,0.25,922.5166666666667,67.16175594777366,299.0,55.1466943228408,20,C17,0.17285794856942513,0.0,0.12964346142706884,4.0
w/o Hierarchy,M8_A10_R6_J3,1.0,0.0,889.3166666666668,27.036627743971362,654.45,76.22230299383648,20,C17,0.012878881095935676,0.6875000000000001,0.012878881095935676,3.0
w/o Hierarchy,M8_A10_R8_J4,0.0,1.0,2214.675,94.93100718801516,817.85,191.12142048556743,20,C18,0.08272041852592744,0.0,0.0,1.0
w/o Hierarchy,M8_A10_R8_J4,0.25,0.75,2173.825,134.23436207614014,859.6,247.32556851669273,20,C18,0.18864994161725887,0.15782806220513715,0.1655335320581676,3.0
w/o Hierarchy,M8_A10_R8_J4,0.5,0.5,2141.983333333333,104.57818223143104,800.5,127.47610715242621,20,C18,0.2865488086087625,0.11004557162670896,0.19829719011773572,4.0
w/o Hierarchy,M8_A10_R8_J4,0.75,0.25,2081.5,90.19036073545034,829.1,184.93409921545452,20,C18,0.1057316682676913,0.0,0.07929875120076847,2.0
w/o Hierarchy,M8_A10_R8_J4,1.0,0.0,2140.9333333333334,179.2554076439276,1298.55,211.4091754718423,20,C18,0.16466605109264426,0.4222599830076465,0.16466605109264426,5.0
w/o Hierarchy,M8_A6_R4_J2,0.0,1.0,1157.4,35.41245692215046,378.4,7.387044135013096,20,C10,0.0,0.0,0.0,1.0
w/o Hierarchy,M8_A6_R4_J2,0.25,0.75,1149.2,27.03915289859656,376.0,0.0,20,C10,0.057389235801368184,0.0,0.014347308950342046,1.0
w/o Hierarchy,M8_A6_R4_J2,0.5,0.5,1157.8333333333335,40.13944990400964,392.0,38.94935983529058,20,C10,0.23445289950144396,0.10050251256281405,0.167477706032129,4.0
w/o Hierarchy,M8_A6_R4_J2,0.75,0.25,1149.85,27.49789465625169,377.75,7.826237921249268,20,C10,0.1614610221992761,0.0,0.12109576664945708,5.0
w/o Hierarchy,M8_A6_R4_J2,1.0,0.0,1198.7833333333335,65.25400438072232,513.05,80.71618568526978,20,C10,0.6933854675790175,0.2599449035812671,0.6933854675790175,4.0
w/o Hierarchy,M8_A6_R6_J3,0.0,1.0,2230.608333333333,57.397258197042945,416.75,15.172256536885095,20,C11,0.8681180832380894,0.0,0.0,1.0
w/o Hierarchy,M8_A6_R6_J3,0.25,0.75,1853.4,94.07773941072145,412.0,0.0,20,C11,0.0,0.0,0.0,1.0
w/o Hierarchy,M8_A6_R6_J3,0.5,0.5,1836.2416666666663,180.45461980769997,435.95,52.80597553905786,20,C11,0.1823617565583324,0.126887417218543,0.1546245868884377,2.0
w/o Hierarchy,M8_A6_R6_J3,0.75,0.25,1810.35,47.42226325927083,412.0,0.0,20,C11,0.0,0.0,0.0,1.0
w/o Hierarchy,M8_A6_R6_J3,1.0,0.0,1828.3666666666663,128.80156776859945,477.1,56.3250902304975,20,C11,0.10356933307255996,0.2272727272727273,0.10356933307255996,4.0
w/o Hierarchy,M8_A6_R8_J4,0.0,1.0,3785.2333333333336,464.03085637973993,294.65,43.32651430827621,20,C12,0.2946131464304657,0.17731092436974777,0.17731092436974777,3.0
w/o Hierarchy,M8_A6_R8_J4,0.25,0.75,3918.525,114.74864821025949,292.75,31.383661521981704,20,C12,0.6287029098353484,0.11303407247160635,0.24195128181254186,5.0
w/o Hierarchy,M8_A6_R8_J4,0.5,0.5,3621.025,365.6255805213567,253.55,47.11405533942408,20,C12,0.3301641558866879,0.005285592497868752,0.16772487419227833,2.0
w/o Hierarchy,M8_A6_R8_J4,0.75,0.25,3542.6166666666663,372.1503307985232,292.2,65.43827947809012,20,C12,0.4377635751413903,0.14232989495599505,0.36390515509504145,5.0
w/o Hierarchy,M8_A6_R8_J4,1.0,0.0,2937.8416666666667,35.51239282081191,217.0,0.0,20,C12,0.10068724972503919,0.0,0.10068724972503919,5.0
w/o Hierarchy,M8_A8_R4_J2,0.0,1.0,606.3333333333334,13.850707753149578,608.85,49.76076979435021,20,C13,0.0,0.1156803146790632,0.1156803146790632,2.0
w/o Hierarchy,M8_A8_R4_J2,0.25,0.75,606.3333333333334,13.850707753149582,521.75,159.31031453044548,20,C13,0.0,0.047995401638166374,0.03599655122862478,2.0
w/o Hierarchy,M8_A8_R4_J2,0.5,0.5,606.4833333333333,14.320669640326482,545.6,148.73303529973995,20,C13,0.006039521782894893,0.0,0.0030197608914474465,1.0
w/o Hierarchy,M8_A8_R4_J2,0.75,0.25,613.3833333333334,20.53873106314533,595.75,90.88504885438067,20,C13,0.03598155311924592,0.0,0.02698616483943444,2.0
w/o Hierarchy,M8_A8_R4_J2,1.0,0.0,600.1833333333334,22.781051683130734,803.45,125.7949354682997,20,C13,0.022077122748802486,0.0,0.022077122748802486,4.0
w/o Hierarchy,M8_A8_R6_J3,0.0,1.0,2683.6333333333328,25.602425871903584,379.9,133.49271614270904,20,C14,1.0,0.0,0.0,1.0
w/o Hierarchy,M8_A8_R6_J3,0.25,0.75,2647.458333333333,49.93887711361189,546.0,187.58969784303753,20,C14,0.9839669868759309,0.34020349595617,0.5011443686861102,6.0
w/o Hierarchy,M8_A8_R6_J3,0.5,0.5,2542.7333333333327,145.01811139157394,639.45,75.96361663738487,20,C14,0.7157193369714053,0.7129828326180258,0.7143510847947155,8.0
w/o Hierarchy,M8_A8_R6_J3,0.75,0.25,2420.408333333333,221.63152653138403,357.85,94.9261624410756,20,C14,0.589392549091576,0.0,0.44204441181868204,2.0
w/o Hierarchy,M8_A8_R6_J3,1.0,0.0,1999.9833333333331,0.6708203932499449,570.5,19.818917066384103,20,C14,0.0,0.20752241417012898,0.0,1.0
w/o Hierarchy,M8_A8_R8_J4,0.0,1.0,2542.4666666666662,141.59949491104936,1082.85,197.54820197932239,20,C15,0.7268445262189503,0.1932622240996935,0.1932622240996935,2.0
w/o Hierarchy,M8_A8_R8_J4,0.25,0.75,2501.975,105.42074258814658,1167.35,182.26333609426365,20,C15,0.6316148597422294,0.20467395401432303,0.3114091804462996,4.0
w/o Hierarchy,M8_A8_R8_J4,0.5,0.5,2458.2833333333333,141.8013095972981,1116.05,232.80022495015362,20,C15,0.4012366536018389,0.07647133920592375,0.23885399640388133,3.0
w/o Hierarchy,M8_A8_R8_J4,0.75,0.25,2377.8083333333334,152.909705372406,1135.75,278.44830853556243,20,C15,0.19010106561631682,0.212293388429752,0.19564914631967562,3.0
w/o Hierarchy,M8_A8_R8_J4,1.0,0.0,2176.725,74.28913159473207,1237.55,175.68766394701106,20,C15,0.06290819335532209,0.3677693260215815,0.06290819335532209,3.0
